restaurant_id,restaurant_name,restaurant_website,address1,city,state,zip code
957,7-Eleven,,341 Rt 46, Budd Lake,NJ,07828
958,Marino's Pizzeria & Restaurant,,305 Parsippany Rd, Parsippany,NJ,07054
959,El Paraiso De Alcapulco,,81 Martin Luther King Ave, Morristown,NJ,07960
960,IHOP,,810 US Highway 46, Kenvil,NJ,07847
961,Hunan Wok,,186 Columbia Tpke Ste 4, Florham Park,NJ,07932
962,Loving Hut,,538 State Route 10, Ledgewood,NJ,07852
963,Stefano's Pizzeria,,569 Route 23 South, Pompton Plains,NJ,07444
964,A Taste of Reality,,71 Fayson Lake Rd, Kinnelon,NJ,07405
965,Smoothie,,38 Broadway, Denville,NJ,07834
966,Breda’s Pizza & Grill,,59 N Beverwyck Rd, Lake Hiawatha,NJ,07034
967,Fortune City,,"446 Rt 202 Ste 4, Towaco", Montville,NJ,07082
968,The Jury Box,,50 Washington St, Morristown,NJ,07960
969,Carvel,,261 Comly Rd, Lincoln Park,NJ,07035
970,Subway,,1113 US Highway 46 Unit 6, Parsippany,NJ,07054
971,Yuki Yama Sushi,,1034 US Route 46, Kenvil,NJ,07847
972,Fattys,,46 Morris St, Morristown,NJ,07960
973,3 Brothers From Italy Pizza,,1574 State Route 23 North, Butler,NJ,07405
974,Hunan Wok,,96 Elm St, Morristown,NJ,07960
975,Fragetti's Artisan Deli,,"634 Main Rd, Towaco", Montville,NJ,07045
976,Hansel 'n Griddle,,3000 State Route 10, Denville,NJ,07834
977,Office Tavern Grill,,240 State Route 10, East Hanover,NJ,07936
978,Subway,,153 US Highway 206 S, Chester,NJ,07930
979,Sam's Deli,,927 Main St, Boonton,NJ,07005
980,Applebee's,,435 US Highway 46, Dover,NJ,07801
981,Wah Yan Kitchen,,601 Main St, Boonton,NJ,07005
982,Precious Chinese Cuisine,,72 Hamburg Turnpike #3, Riverdale,NJ,07457
983,Tropical Hut,,388 Us-46 Parsippany Shopping Plaza, Parsippany,NJ,07054
984,Mountain Lakes Market,,44 Midvale Rd, Mountain Lakes,NJ,07046
985,Montville Pizzeria & Restaurant,,"263 Changebridge Rd, Pine Brook", Montville,NJ,07058
986,Rockaway Bagel & Deli,,171 Green Pond Rd, Rockaway,NJ,07866
987,Savour Cafe & Eatery,,40 Morris St, Morristown,NJ,07960
988,Wendy's,,35 U.S. Hwy 206 S., Chester,NJ,07930
989,China One,,12 Station Rd Ste 2, Denville,NJ,07834
990,Capital Craft,,138 Route 10 West, East Hanover,NJ,07936
991,Tiff's Grill & Ale House,,231 Speedwell Ave, Morris Plains,NJ,07950
992,A&A Fine Foods,,191 Main St, Lincoln Park,NJ,07035
993,Starbucks,,94 Sr-23, Riverdale,NJ,07457
994,Mediterranean Grill and Pizza,,117-119 Morris St, Morristown,NJ,07960
995,Asian Landing Chinese & Japanese Restaurant,,149 Lakeside Blvd, Landing,NJ,07850
996,Natales,,177 Columbia Tpke, Florham Park,NJ,07932
997,Portugalo BBQ,,3 Ronald Dr, East Hanover,NJ,07936
998,Taco Bell,,1560 US Highway 46, Parsippany,NJ,07054
999,Hbar Morristown,,194 Park Ave, Morristown,NJ,07960
1000,Dough & Yolk Edit Menu,,184 Columbia Turnpike, Florham Park,NJ,07932
1001,Lakeside Tavern,,331 Us-46, Budd Lake,NJ,07828
1002,Scoops,,228 Main St, Chatham,NJ,07928
1003,Whole Foods Market,,60 Waterview Blvd, Parsippany,NJ,07054
1004,Green Point Juicery,,28 Speedwell Ave, Morristown,NJ,07960
1005,Rita's Italian Ice,,401 Main St, Butler,NJ,07405
1006,Starbucks,,178 E Hanover Ave Ste 101, Cedar Knolls,NJ,07927
1007,Ossinos' Market,,258 Main St, Madison,NJ,07940
1008,BurgerIM,,131 New Rd, Parsippany,NJ,07054
1009,La Salsa Fresh Mexican Grill,,321 Mount Hope Ave, Rockaway,NJ,07866
1010,Vinnie's Pizzeria and Ristorante,,406 Main St, Boonton,NJ,07005
1011,Empower Nutrition,,760 Route 46, Kenvil,NJ,07847
1012,Adyar Ananda Bhavan A2B,,3159 Us-46, Parsippany,NJ,07054
1013,McDonald's,,293 Route 206, Flanders,NJ,07836
1014,Delectable Dogs,,601 Jefferson Rd, Parsippany,NJ,07054
1015,Cheese,,145 State Route 10, East Hanover,NJ,07936
1016,Showplace Go-go Bar,,347 S Salem St, Dover,NJ,07801
1017,Nothing Bundt Cakes,,170 E Hanover Ave Hanover Commons, Morristown,NJ,07960
1018,McDonald's,,1117 US Highway 46, Ledgewood,NJ,07852
1019,China Garden,,179 Route 46, Rockaway,NJ,07866
1020,Fruited Plain Cafe,,959 US Highway 46, Parsippany,NJ,07054
1021,Rita's Italian Ice,,225 Newark Pompton Tpke, Pequannock,NJ,07440
1022,Crave City,,6 Us-46 PineBrook Plaza, Montville,NJ,07058
1023,Naranja Juice Bar,,6 S Warren St, Dover,NJ,07801
1024,Subway,,300 Wooton St, Boonton,NJ,07005
1025,Bonchon Chicken,,57 New Rd, Parsippany,NJ,07054
1026,Golden Jade Chinese Restaurant,,166 Newark Pompton Tpke, Pequannock,NJ,07440
1027,Garden Rice Chinese Restaurant,,234 Main St, Chatham,NJ,07928
1028,Jersey Mike's Subs,,641 Shunpike Rd, Chatham,NJ,07928
1029,Waffles & Cream Cafe,,148 Parsippany Rd, Parsippany,NJ,07054
1030,Frank's Pizza,,212 Enterprise Dr, Rockaway,NJ,07866
1031,Tiff's Casual Grill & Bar,,23 State Rt 23, Pequannock,NJ,07440
1032,Sibora's Pizzeria & Restaurant,,204 Main St, Lincoln Park,NJ,07035
1033,McDonald's,,53 Boonton Tpke, Lincoln Park,NJ,07035
1034,Tabor Bagel,,1004 Tabor Rd, Morris Plains,NJ,07950
1035,El Gran Pandebono Bakery,,909 Main St, Boonton,NJ,07005
1036,Eatalian Bistro,,90 Park Ave, Madison,NJ,07940
1037,Big Joe's Midway,,180 Howard Blvd, Mount Arlington,NJ,07856
1038,Jersey Mike's Subs,,"275 State Route 10 E Succasunna Mall, NJ 07876", Succasunna,NJ,07876
1039,Royal Chicken & Biscuits,,330 S Salem St, Dover,NJ,07801
1040,Chipotle Mexican Grill,,1131 US Highway 46, Parsippany,NJ,07054
1041,Shakthi Indian Cuisine,,77 New Rd, Parsippany,NJ,07054
1042,Market Tavern,,240 Rt 206 South Suite 1, Flanders,NJ,07836
1043,Pallas Greek Restaurant Cafe & Pizza,,99 Ridgedale Ave, Cedar Knolls,NJ,07927
1044,Cullins Fresh Foods,,184 Columbia Tpke, Florham Park,NJ,07932
1045,Big D's Hot Dogs,,Dover Train Station, Dover,NJ,07801
1046,Market Tavern,,240 Us-206 #1, Flanders,NJ,07836
1047,Domino's Pizza,,8 Park Ave, Madison,NJ,07940
1048,Wendy's,,505 Route 10 East, Randolph,NJ,07869
1049,Sakura Grill & Supreme Buffet,,240 State Route 10, East Hanover,NJ,07936
1050,Domino's Pizza,,28 W Blackwell St Ste A, Dover,NJ,07801
1051,Quick Mart,,14 Union St, Rockaway,NJ,07866
1052,Chinatown Chinese Restaurant,,30 Lafayette Ave, Morristown,NJ,07960
1053,Outback Steakhouse,,1538 State Rt 23, Butler,NJ,07405
1054,"Panda Chinese, Japanese and Thai Restaurant",,235 Ridgedale Ave, Cedar Knolls,NJ,07927
1055,Qdoba Mexican Grill,,40 W Park Pl Ste 5, Morristown,NJ,07960
1056,La Hoguera Resturaunt,,121 E Blackwell St, Dover,NJ,07801
1057,Hunachina Chinese Restaurant,,10 Lincoln Park Plz, Lincoln Park,NJ,07035
1058,Apple Spice,,1259 Route 46 East Building #4, Parsippany,NJ,07054
1059,Biryani Pot,,1442 Us-46, Parsippany,NJ,07054
1060,Applebee's Neighborhood Grill & Bar,,435 Route 46 E Rockaway, Dover,NJ,07801
1061,Taqueria Brenda Lee Restaurant,,7 N Warren St, Dover,NJ,07801
1062,Cafe Y Canela,,77 Martin Luther King Ave, Morristown,NJ,07960
1063,Cinnabon,,Rt. 80 & Mt. Hope Avenue Ste 2104, Rockaway,NJ,07866
1064,Samurai,,200 Rt. 10 West, East Hanover,NJ,07936
1065,Lakeside Bagels Deli & Pizza,,104 Boonton Ave, Kinnelon,NJ,07405
1066,Latin American Restaurant,,800 Main St, Boonton,NJ,07005
1067,Old Mill Tavern,,55 State Route 24, Chester,NJ,07930
1068,Ferati's Pizza,,2 Boonton Ave, Butler,NJ,07405
1069,Domino's Pizza,,141 US Highway 46 Ste 8, Budd Lake,NJ,07828
1070,China Pavilion Restaurant,,"263 Changebridge Rd Ste 11, Pine Brook", Montville,NJ,07058
1071,Miss Saigon Express,,200 Route 10 West, East Hanover,NJ,07936
1072,Hunan Wok,,1176 Sussex Tpke, Randolph,NJ,07869
1073,La Gratella Pizza,,450 Rt 10 West, Ledgewood,NJ,07852
1074,HOT BAGELS ABROAD & Deli,,240 US Highway 206, Flanders,NJ,07836
1075,Pho Ninh Kieu,,73 New Rd, Parsippany,NJ,07054
1076,Hungry Joe's,,87 Koch Avenue, Morristown,NJ,07960
1077,Mondo Pizza Restaurant and Catering,,540 State Route 10, Randolph,NJ,07869
1078,Adams Beer Garden,,123 Hibernia Ave, Rockaway,NJ,07866
1079,R B Deli,,712 US Highway 46 No 46, Kenvil,NJ,07847
1080,Chanos Latin Kitchen,,574 Newark Pompton Turnpike, Pompton Plains,NJ,07444
1081,El Rincon Colombiano,,295 Parsippany Rd Ste A, Parsippany,NJ,07054
1082,Villa Pizza,,301 Mount Hope Ave Ste 1028A, Rockaway,NJ,07866
1083,Bistecca Restaurant & Bar,,909 Parsippany Blvd, Parsippany,NJ,07054
1084,Freshii,,1767 Nj-10, Morris Plains,NJ,07950
1085,Godiva Chocolatier,,301 Mount Hope Ave, Rockaway,NJ,07866
1086,Mysore Woodlands,,296 US Highway 46, Parsippany,NJ,07054
1087,Auntie Anne's,,301 Mount Hope Ave Ste 1048, Rockaway,NJ,07866
1088,Manhattan Lounge,,140 Route 23 North Inside Baymont Inn, Pompton Plains,NJ,07444
1089,Jersey Mike's Subs,,390 US Highway 206, Chester,NJ,07930
1090,Madison Wok,,300 Main St Ste 25, Madison,NJ,07940
1091,Asian Kawa,,"652 Main Rd, Towaco", Montville,NJ,07082
1092,Subway,,301 Mount Hope Ave, Rockaway,NJ,07866
1093,Mendham Bagel & Coffee Shop,,88 E Main St Kings Plaza, Mendham,NJ,07945
1094,"Galapagos Restaurant Morristown, New Jersey",,98 Speedwell Ave, Morristown,NJ,07960
1095,Bubbakoo's Burritos,,3079 Us-46, Parsippany,NJ,07054
1096,Bernie's,,125 Hillside Rd, Chester,NJ,07930
1097,Dunkin',,57 State Route 10 E, Succasunna,NJ,07876
1098,7-Eleven,,31 N Beverwyck Rd, Lake Hiawatha,NJ,07034
1099,Subway,,48 State Rt 23, Riverdale,NJ,07457
1100,Pizza & Bagels 24,,324 State Route 24 Unit 2, Chester,NJ,07930
1101,Melt Shop,,"301 Mount Hope Ave Rockaway Townsquare Mall, Space 2110", Rockaway,NJ,07866
1102,Shogun Wok Rockaway,,286 US Highway 46 Ste 2, Rockaway,NJ,07866
1103,Burger King,,Route 10 E & Hillside Ave, Flanders,NJ,07876
1104,Cullins Cafe,,25 Headquarters Plz, Morristown,NJ,07960
1105,Jersey Mike's Subs,,437 US Highway 46, Dover,NJ,07801
1106,Khan Kabab House,,142 US Highway 46 Suite B, Parsippany,NJ,07054
1107,Hava G'day Cafe,,Madison Train Station, Madison,NJ,07940
1108,KInnelon Pizza,,25 Kinnelon Rd, Kinnelon,NJ,07405
1109,Moe's Florham Park Southwest Food,,177 Columbia Tpk, Florham Park,NJ,07932
1110,Circle Farm Sushi,,950 Route 23 North, Pequannock,NJ,07440
1111,Shahi Restaurant,,61 N Beverwyck Rd, Lake Hiawatha,NJ,07034
1112,Rumors,,130 Landing Rd, Landing,NJ,07850
1113,7-Eleven,,138 Lakeside Blvd, Landing,NJ,07850
1114,Travelers Diner,,150 E McFarlan St, Dover,NJ,07801
1115,Frutta Bowls,,57 Main St, Madison,NJ,07940
1116,La Casa de Pollo,,104 Speedwell Ave Ste 1, Morristown,NJ,07960
1117,Jimmy's Pizzeria,,180 Parsippany Rd, Parsippany,NJ,07054
1118,Urusi The Taste of South India,,286 US Highway 46 Unit #1, Rockaway,NJ,07866
1119,Cental Lunch,,13 Central Ave, Madison,NJ,07940
1120,Popeyes Louisiana Kitchen,,437 Route 46 East, Dover,NJ,07801
1121,Towaco B & R Deli,,"634 Main Rd, Towaco", Montville,NJ,07082
1122,Hong Kong Chinese Restuarant,,192 Main St, Lincoln Park,NJ,07035
1123,Fotia Mediterranean Restaurant,,1 Health Plz Bldg 335, East Hanover,NJ,07936
1124,Cafe at the Meadows,,79 Two Bridges Rd, Lincoln Park,NJ,07035
1125,Subway,,641 Shunpike Rd, Chatham,NJ,07928
1126,QDOBA Mexican Eats,,176 Columbia Tpke, Florham Park,NJ,07932
1127,Spanish Grill Churrasqueria,,"101 US Highway 46, Pine Brook", Montville,NJ,07058
1128,Nonna Pizzeria,,312 S Main St, Wharton,NJ,07885
1129,Sam's Deli 2,,435 Green Pond Rd, Rockaway,NJ,07866
1130,Pizza Hut,,720 Myrtle Ave Boonton Lanes, Boonton,NJ,07005
1131,New Hong Kong Kitchen,,61 E Blackwell St, Dover,NJ,07801
1132,Dunkin' Donuts,,301 Main St, Butler,NJ,07405
1133,Popeyes Louisiana Kitchen,,301 Mt Hope Road Rockaway Townsquare Mall - Suite 2109, Rockaway,NJ,07866
1134,Manhattan Bagel,,321 Route 15, Wharton,NJ,07885
1135,Toscana Pizza Restaurant,,271 US Highway 46, Mine Hill,NJ,07803
1136,Bliss Famous Pizza & Wings,,71 New Rd, Parsippany,NJ,07054
1137,Mr Bruno's Pizzeria and Restaurant,,240 State Route 10, East Hanover,NJ,07936
1138,Domino's Pizza,,1103 US Highway 46, Ledgewood,NJ,07852
1139,House of Kabob,,315 Main St, Boonton,NJ,07005
1140,American and Mexican Grill,,30 Lafayette Ave, Morristown,NJ,07960
1141,Eclectic Grill,,3 Speedwell Ave, Morristown,NJ,07960
1142,Panda World,,16 Main St, Butler,NJ,07405
1143,Junior's Pizza & Subs-Kebab House,,600 Myrtle Ave, Boonton,NJ,07005
1144,Burger King,,223 State Route 10, East Hanover,NJ,07936
1145,Curbside Cafe,,100 US Highway 46, Parsippany,NJ,07054
1146,Mehndi: The Art of Indian Dining,,3 Speedwell Ave, Morristown,NJ,07960
1147,Subway,,293 US Highway 206 Unit 16, Flanders,NJ,07836
1148,Fitness Grill,,140 State Route 10, Randolph,NJ,07869
1149,McDonald's,,249 State Route 10 E, Succasunna,NJ,07876
1150,Uncle Vinny's Pizza & Pasta,,286 US Highway 46, Rockaway,NJ,07866
1151,Wexford Inn,,247 Main St, Lincoln Park,NJ,07035
1152,Montville Diner,,"US Hwy 46 N, Pine Brook", Montville,NJ,07058
1153,Mule Tavern Bar & Grill,,450 N Beverwyck Rd, Parsippany,NJ,07054
1154,Smashburger,,500 Nj 23, Pequannock,NJ,07444
1155,7-Eleven,,99 Ridgedale Ave, Cedar Knolls,NJ,07927
1156,Village Food Garden at Shop Rite,,178 E Hanover Ave, Cedar Knolls,NJ,07927
1157,Cafe 438,,1 Health Plz, East Hanover,NJ,07936
1158,7-Eleven,,434 Ridgedale Ave, East Hanover,NJ,07936
1159,Garden Grille,,375 Mount Hope Ave, Rockaway,NJ,07866
1160,Edible Arrangements - 1607,,745 US Highway 46, Parsippany,NJ,07054
1161,Wendy's,,736 US Highway 46, Parsippany,NJ,07054
1162,Bombay Grill Indian Restaurant,,286 US Highway 46, Rockaway,NJ,07866
1163,McDonald's,,305 State Route 10, East Hanover,NJ,07936
1164,TGI Fridays,,341 State Route 10, East Hanover,NJ,07936
1165,Cluck U Chicken,,81 Main St, Netcong,NJ,07857
1166,Harvest Bistro,,Main Street, Madison,NJ,07940
1167,McDonald's,,201 US Highway 46, Rockaway,NJ,07866
1168,Playa Bowls,,4 Broadway, Denville,NJ,07834
1169,Carrot Indo-Chinese Restaurant,,285 Parsippany Rd, Parsippany,NJ,07054
1170,Pizza Hut,,140 S. Salem Street, Randolph,NJ,07869
1171,Boca Bowls,,84 Boonton Ave, Kinnelon,NJ,07405
1172,Los Criollos Colombian Restaurant,,5 S Main St, Wharton,NJ,07885
1173,Domino's Pizza,,1360 State Rt 23, Butler,NJ,07405
1174,New York Bagels & Deli,,57 State Rt 23, Pequannock,NJ,07440
1175,Apple a Day Cafe,,111 Madison Ave Sports Health Building, Morristown,NJ,07960
1176,Pizza Hut,,Route 206 & Flanders Bartley Rd., Flanders,NJ,07836
1177,Arby's,,207 US Highway 46, Rockaway,NJ,07866
1178,Wabi-Sabi,,39 Washington St, Morristown,NJ,07960
1179,East Cafe,,343 Mount Hope Ave Rockaway Townsquare Mal, East Hanover,NJ,07801
1180,Woks Chinese Restaurant,,600 Myrtle Ave, Boonton,NJ,07005
1181,Subway,,220 Enterprise Drive Wal-Mart #5178, Rockaway,NJ,07866
1182,Pizza Hut,,119 State Route 10, East Hanover,NJ,07936
1183,Burger King,,317 Main St, Madison,NJ,07940
1184,Blimpie,,72 Hamburg Tpke, Riverdale,NJ,07457
1185,Top's China,,74 Morris St, Morristown,NJ,07960
1186,Due Amici's Ristorante,,981 Tabor Rd, Morris Plains,NJ,07950
1187,McDonald's,,35 Morris County Mall Ste 11, Cedar Knolls,NJ,07927
1188,Mimi's Delicatessen,,114 Park Ave, Madison,NJ,07940
1189,McDonald's,,1479 State Rt 23, Butler,NJ,07405
1190,Kit Hong Restaurant,,25 Kinnelon Rd, Kinnelon,NJ,07405
1191,La Famiglia,,29 Broadway, Denville,NJ,07834
1192,Hickory Tree Pizza,,641 Shunpike Rd, Chatham,NJ,07928
1193,Pop's Diner,,6 Elmer St, Madison,NJ,07940
1194,McDonald's,,30 International Dr South, Mount Olive,NJ,07828
1195,Smashburger,,368 State Route 10, East Hanover,NJ,07936
1196,Pizza Express,,70 Main St, Netcong,NJ,07857
1197,Pizza Hut,,152 US Highway 46, Rockaway,NJ,07866
1198,7-Eleven,,294 Rt 206, Flanders,NJ,07836
1199,Subway,,1171 Sussex Tpke Ste 2, Randolph,NJ,07869
1200,7-Eleven,,1284 Route 23, Butler,NJ,07405
1201,Broadway Fresh Grill,,180 Howard Blvd suite 10, Mount Arlington,NJ,07856
1202,Folklore Artisanal Tacos,,641 Shunpike Rd, Chatham,NJ,07928
1203,Dunkin',,100 US Highway 46 W Village Green Shopping Center, Budd Lake,NJ,07828
1204,Arby's,,199 US Highway 46, Rockaway,NJ,07866
1205,Sun Far Restaurant,,574 Newark Pompton Tpke, Pompton Plains,NJ,07444
1206,Wendy's,,301 Mount Hope Ave Ste 2103, Rockaway,NJ,07866
1207,Subway,,170 US Highway 46 Ste B, Rockaway,NJ,07866
1208,Pizza Hut,,"36 US Highway 46, Pine Brook", Montville,NJ,07058
1209,Brownstones Coffee,,346 US Route 10 East, East Hanover,NJ,07936
1210,Bareburger,,11 South St, Morristown,NJ,07960
1211,Cluck U Chicken,,146 Center Grove Rd A & P Shopping Center, Randolph,NJ,07869
1212,Ferraro's Italian Food Specialties,,166 Halsey Road Parsippany New Jersey 07054, Parsippany,NJ,07054
1213,Jungle Juice,,151 Morris St, Morristown,NJ,07960
1214,Eagle Mini Diner Authentic Jamaican and American Cuisine,,134 Ledgewood Ave, Netcong,NJ,07857
1215,Pat's Tavern,,390 Howard Blvd, Mount Arlington,NJ,07856
1216,Pizza Express,,312 Howard Blvd, Mount Arlington,NJ,07856
1217,Dunkin',,180 Howard Blvd Unit# 1, Mount Arlington,NJ,07856
1218,SubStation,,180 Howard Blvd Ste 12, Mount Arlington,NJ,07856
1219,Powder Mart,,40 Gibraltar Dr, Morris Plains,NJ,07950
1220,Dunkin',,246 Littleton Rd, Morris Plains,NJ,07950
1221,Maria's Brickoven & Restaurant,,196 Speedwell Ave Ste. B, Morris Plains,NJ,07950
1222,Giabella's Salumeria and Cucina,,961 Tabor Rd, Morris Plains,NJ,07950
1223,Fratello's,,981 Tabor Rd, Morris Plains,NJ,07950
1224,China City,,148 Center Grove Rd, Randolph,NJ,07869
1225,Quiznos,,214 Center Grove Rd, Randolph,NJ,07869
1226,Kabab Paradise,,124 Route 10 West, Randolph,NJ,07869
1227,Little Caesars,,140 State Route 10, Randolph,NJ,07869
1228,7-Eleven,,155 S Salem St, Randolph,NJ,07869
1229,Hunanwok at Randolph,,1176 Sussex Turnpike, Randolph,NJ,07869
1230,McDonald's,,130 Rt 10, Randolph,NJ,07801
1231,Krauszers,,168 S Salem St, Randolph,NJ,07869
1232,Qdoba Mexican Grill,,2 Keller Ct, Montville,NJ,07045
1233,Pasquale’s Italian Deli & Catering,,634 Main Rd, Montville,NJ,07082
1234,1 Wok's,,"6 Us-46 W, Pine Brook", Montville,NJ,07058
1235,Mike's Fusion,,"101 US Highway 46, Pine Brook", Montville,NJ,07058
1236,Dunkin',,"263 Changebridge Rd Unit # 6, Pine Brook", Montville,NJ,07058
1237,Paesano's,,"1 Hook Mountain Rd, Pine Brook", Montville,NJ,07058
1238,Mangia Casa Cucina,,"28 Route 46, Pine Brook", Montville,NJ,07058
1239,Crave City,,"6 Us-46 Next To Montville Dinner In The Pine Brook Plaza, Pine Brook", Montville,NJ,07058
1240,Campus Cafe,,100 Campus Dr, Florham Park,NJ,07932
1241,Subway,,40 International Dr S Wal-Mart #3291, Flanders,NJ,07836
1242,Flander's Bagels,,293 US Highway 206, Flanders,NJ,07836
1243,The Burger Bar,,34 Sylvan Way, Hanover,NJ,07054
1244,Gusto 46,,271 US Highway 46 Ferromonte Plaza, Mine Hill,NJ,07803
1245,Dunkin',,112 US Highway 206 S, Chester,NJ,07930
1246,Dean's Natural Food Market,,270 Route 206 S., Chester,NJ,07930
1247,H K Styles,,141 Newark Pompton Tpke, Pequannock,NJ,07440
1248,Dunkin',,456 Ridgedale Ave, East Hanover,NJ,07936
1249,Vita Cucina,,1 Health Plaza Building 337, East Hanover,NJ,07936
1250,The Brothers Italian-American Cuisine,,7 Ronald Dr, East Hanover,NJ,07936
1251,Dunkin',,85 Eagle Rock Ave, East Hanover,NJ,07936
1252,Dunkin',,36 State Route 10 West Bound Across Novartis, East Hanover,NJ,07936
1253,Asian Bistro,,1 Health Plaza, East Hanover,NJ,07936
1254,Twin Flame Cafe,,50 Nj-10, East Hanover,NJ,07936
1255,Gina's Italian Delicatessin,,3 Ronald Dr, East Hanover,NJ,07936
1256,The Original Great Wazu,,50 Nj-10 West, East Hanover,NJ,07936
1257,Tikibowls 3,,460 Ridgedale Ave, East Hanover,NJ,07936
1258,Marra's Uptown Sandwich & Salad House,,460 Ridgedale Ave, East Hanover,NJ,07936
1259,Praderas 2,,60 N Sussex St Ste D, Dover,NJ,07801
1260,Aj's Bagel & Deli,,330 S Salem St, Dover,NJ,07801
1261,El Puerto Taqueria Restaurant,,3 1/2 E Blackwell St, Dover,NJ,07801
1262,China Garden,,214 E McFarlan St, Dover,NJ,07801
1263,Monchy's Colombian Grill,,19 Bassett Hwy, Dover,NJ,07801
1264,El Paraiso Restaurant,,54 N Sussex St, Dover,NJ,07801
1265,Nolvia's Restaurant,,3.1/2 E Blackwell St, Dover,NJ,07801
1266,Silver Birch Kitchens,,16 Schooleys Mountain Rd, Long Valley,NJ,07853
1267,Baskin-Robbins,,62 East Mill Rd Route 24 And Old Farmers Rd, Long Valley,NJ,07853
1268,Subway,,106 State Route 23 North C-94, Riverdale,NJ,07457
1269,Dunkin',,110 State Route 23 Bjs Wholesale Club, Riverdale,NJ,07457
1270,Vibe Burger,,92 Route 23 North, Riverdale,NJ,07457
1271,Pizza Hut Express,,94 State Route 23, Riverdale,NJ,07457
1272,Dunkin',,72 Hamburg Tpke, Riverdale,NJ,07457
1273,Fixin's Biscuits,,196 Main St, Lincoln Park,NJ,07035
1274,Bubbakoo's Burritos,,275 Comly Rd, Lincoln Park,NJ,07035
1275,Dunkin',,470 State Route 10, Ledgewood,NJ,07852
1276,Kfc,,1110 Route 46, Ledgewood,NJ,07852
1277,Napoli II,,1045 US Highway 46, Ledgewood,NJ,07852
1278,Subway,,1470 Route 46, Ledgewood,NJ,07852
1279,Ajayes Pizza,,615 Nj-23, Pompton Plains,NJ,07444
1280,7-Eleven,,540 Route 23 N, Pompton Plains,NJ,07444
1281,Dunkin',,560 State Rt 23, Pompton Plains,NJ,07444
1282,Baskin-Robbins,,560 Route 23, Pompton Plains,NJ,07444
1283,Fito’s Latin Restaurant,,641 Shunpike Rd, Chatham,NJ,07928
1284,Prego's Pizza,,122 N Beverwyck Rd, Lake Hiawatha,NJ,07034
1285,Pakwaan Indian Cuisine,,20 N Beverwyck Rd, Lake Hiawatha,NJ,07034
1286,Kazumi Sushi,,100 N Beverwyck Rd, Lake Hiawatha,NJ,07034
1287,Milan Pizzeria,,86 Ridgedale Ave, Cedar Knolls,NJ,07927
1288,Subway,,235 Ridgedale Ave Ste, Cedar Knolls,NJ,07927
1289,Oyster Bar,,178 E Hanover Ave, Cedar Knolls,NJ,07927
1290,Phoenix Sushi & Asian Cuisine,,235 Ridgedale Ave, Cedar Knolls,NJ,07927
1291,Munchy's,,84 Boonton Ave, Kinnelon,NJ,07405
1292,Dunkin',,1167 State Rt 23, Kinnelon,NJ,07405
1293,Lakeside Cafe at Smoke Rise,,20 Cove Lane, Kinnelon,NJ,07405
1294,Dairy Queen Grill & Chill,,1481 State Rt 23 Meadtown Shopping Center, Kinnelon,NJ,07405
1295,Baskin-Robbins,,1161 State Rt 23, Kinnelon,NJ,07405
1296,Tony's Pizzeria,,760 US Highway 46, Kenvil,NJ,07847
1297,Dunkin',,307 Main St, Butler,NJ,07405
1298,Baskin-Robbins,,307 Main St, Butler,NJ,07405
1299,Cogman's Creek,,1376 Route 23, Butler,NJ,07405
1300,Buonasera Pizzeria,,1574 Rt-23, Butler,NJ,07405
1301,Subway,,1481 Route 23 South Unit 6, Butler,NJ,07405
1302,Pizza 15,,143 State Hwy 15 N, Wharton,NJ,07885
1303,Taco Bell,,321 Route 15, Wharton,NJ,07885
1304,Dunkin',,314 Route 15 In ShopRite, Wharton,NJ,07885
1305,Dunkin',,321 State Route 15, Wharton,NJ,07885
1306,Dunkin',,210 State Route 15 S In Fuel 15 Gas Station, Wharton,NJ,07885
1307,Jersey Mike's Subs,,100 Route 46 West, Budd Lake,NJ,07828
1308,Dunkin',,375 US Highway 46, Budd Lake,NJ,07828
1309,Edible Arrangements,,375 US Highway 46, Budd Lake,NJ,07828
1310,Villa Cafe,,54 Speedwell Ave, Morristown,NJ,07960
1311,Garden Deli & Cafe,,36 Speedwell Ave, Morristown,NJ,07960
1312,Morristown Pizza,,110 Washington St, Morristown,NJ,07960
1313,Morristown Italian Sandwich,,110 Washington St, Morristown,NJ,07960
1314,Pan Pizza Bakery II,,130 Speedwell Ave, Morristown,NJ,07960
1315,H2 Juicery,,125 South St, Morristown,NJ,07960
1316,7-Eleven,,50 Morris St, Morristown,NJ,07960
1317,El Portal,,132 Speedwell Ave, Morristown,NJ,07960
1318,Inferno Grill,,1 Burnham Pkwy, Morristown,NJ,07960
1319,Ming II,,88 Headquarters Plaza, Morristown,NJ,07960
1320,Rico Pan,,159 Speedwell Ave, Morristown,NJ,07960
1321,Kona Ice of Central Morris County,,Serving General Area, Parsippany,NJ,07054
1322,Dunkin',,3440 Route 46 In 76 Gas Station, Parsippany,NJ,07054
1323,Dunkin',,1933 Route 46, Parsippany,NJ,07054
1324,Dunkin',,147 Rt 46 East, Parsippany,NJ,07054
1325,Panera Bread,,34 Sylvan Way, Parsippany,NJ,07054
1326,Palito's Deli,,166 Halsey Rd, Parsippany,NJ,07054
1327,Lake Parsippany General Store,,171 Kingston Rd, Parsippany,NJ,07054
